coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Jun 22 16:43:22 +0000 2020,,,https://www.wsj.com/articles/transcript-of-president-trumps-interview-with-the-wall-street-journal-11592501000?mod=searchresults&page=1&pos=1 https://www.poynter.org/fact-checking/2020/trump-falsely-claims-that-if-we-stopped-testing-right-now-wed-have-very-few-covid-19-cases/,6,1275107120107655170,AndrewBatesNC,1275107119067472000,734768872625188900,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","6/18: “Look, if we didn’t test all the cases that we’re reporting, you wouldn’t know about any of those cases. In many ways, it makes us look bad.” https://t.co/b0GMS70Geu

6/15: ""If we stopped testing right now, we’d have very few cases, if any."" https://t.co/G5vO8UvV51",https://twitter.com/AndrewBatesNC/status/1275107120107655170,Mon May 23 15:32:05 +0000 2016,AndrewBatesNC,false,"Personal account. Work tweets: @AndrewJBates46. Before: @Transition46, @JoeBiden, @ObamaWhiteHouse, @HillaryClinton, @American_Bridge. Proud NCState alum.",27766,58093,2289,665,"Washington, DC",Andrew Bates,AndrewBatesNC,19168,,,true
,Thu Jun 18 15:29:29 +0000 2020,PresidentTrump HealthCheck,https://twitter.com/KHNews/status/1273638974117031936/photo/1,https://khn.org/MTEyMDc4Mw,4,1273638974117031936,,,,en,,false,6,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“If you don’t test, you don’t have any cases,” #PresidentTrump said at a June 15 roundtable discussion. ""If we stopped testing right now, we’d have very few cases, if any.” We rate it Pants on Fire. KHN/@PolitiFact #HealthCheck

📝: @shefalil 
🔗: https://t.co/lw6LaBqKZ3 https://t.co/r59MEHVIQN",https://twitter.com/KHNews/status/1273638974117031936,Thu Mar 12 18:26:38 +0000 2009,KHNews,false,KHN is a national newsroom that produces in-depth journalism about health issues. An editorially independent program of @KFF. We also produce @CalHealthline.,24667,191635,1010,3972,"Washington, D.C.",Kaiser Health News,KHNews,35019,,http://www.khn.org/,true
,Sun Jun 21 01:22:24 +0000 2020,,https://twitter.com/bennyjohnson/status/1274512559765405697/video/1,,1680,1274512963034996736,,,,en,,false,477,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pres. Trump: “Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.” https://t.co/mtlrw0f6HJ",https://twitter.com/alexsalvinews/status/1274512963034996736,Sat Nov 18 22:25:06 +0000 2017,alexsalvinews,false,Foreign Correspondent - @Newsmax,23192,96011,3592,433,Rome,Alex Salvi,alexsalvinews,17992,,https://www.instagram.com/alexsalvinews,false
,Sun Jun 21 00:55:01 +0000 2020,,,https://buff.ly/37HwuaH,1,1274506071130943488,,,,en,,true,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","“[T]he downside of having good testing is you find a lot of cases that other countries, who don’t even test, don’t have.  If you don’t test, you don’t have any cases.  If we stopped testing right now, we’d have very few cases, if any.”
https://t.co/scKKzS2qYM",https://twitter.com/highbrow_nobrow/status/1274506071130943488,Mon Oct 26 00:41:32 +0000 2015,highbrow_nobrow,false,"The Intellectualist is an online publication dedicated to politics and the human condition.

“The truth is rarely pure and never simple.” 

- Oscar Wilde",33034,15979,924,155,,The Intellectualist,highbrow_nobrow,102837,,http://theintellectualist.com,false
,Fri Jun 26 21:50:52 +0000 2020,,,https://khn.org/news/trumps-take-on-covid-testing-misses-public-health-realities/,0,1276634056801820673,DonaldJTrumpJr,1276605135062524000,39344374,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DonaldJTrumpJr Sure. And the idea of “If we stopped testing right now, we’d have very few cases, if any"" is *such* an indication of mental acuity.

https://t.co/Dpo6aYKewW",https://twitter.com/ChiArchfiend/status/1276634056801820673,Wed Jan 18 23:07:35 +0000 2012,ChiArchfiend,false,SF fan. Has helped run local conventions for waaaay too long. Strongly under the impression that science works. Will happily block you if you're an idiot.,1172,107,332,0,Chicago,Chris K,ChiArchfiend,6179,,https://the-archfiend.dreamwidth.org/,false
,Sat Jun 20 17:51:40 +0000 2020,worstpresidentever VoteTrumpOut CoronaUpdates TrumpIsNotWell TrumpRallyTulsa,https://twitter.com/Jessicka/status/1274399533972066305/photo/1,,9,1274399533972066305,,,,en,,false,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""If we stopped testing right now, we'd have very few cases, if any."" #worstpresidentever #VoteTrumpOut #CoronaUpdates #TrumpIsNotWell #TrumpRallyTulsa https://t.co/2NdHBn924Q",https://twitter.com/Jessicka/status/1274399533972066305,Mon Apr 13 21:34:28 +0000 2009,Jessicka,false,"FL born LA adjacent, feminist artist, writer #catlover survivor @Scarling. @JOJ_official 🌊#resist ❤️ HWIC #randomhearts #BLM",22485,33893,501,336,House Of Addams,Jessicka Addams 🌈,Jessicka,56690,,http://www.houseofaddams.com,true
,Sun Jun 21 01:24:05 +0000 2020,TrumpRally2020 TulsaRally,,,4,1274513386999623682,POTUS45,,822215679726100500,en,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@POTUS @realDonaldTrump: ""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.""

#TrumpRally2020 #TulsaRally",https://twitter.com/libertynation/status/1274513386999623682,Sat Jan 02 07:09:14 +0000 2010,libertynation,false,"Official Twitter feed of Liberty Nation | Conservative News, Commentary & Analysis | Home of The Uprising Podcast, LN Radio, C5, and The Rabbit Hole |",229,24965,1511,33,"Washington, DC",Liberty Nation,libertynation,21664,,http://www.libertynation.com,false
,Sun Jun 21 01:44:07 +0000 2020,,https://twitter.com/fawaz22992/status/1274518429228285952/video/1,,0,1274518429228285952,,,,en,,true,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pres. Trump: “Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.” https://t.co/gj10BoPOfo",https://twitter.com/fawaz22992/status/1274518429228285952,Sat Jan 14 08:48:05 +0000 2012,fawaz22992,false,"There’re always three sides to a story, yours, theirs and the TRUTH",96055,1328,601,2,"Riyadh, Saudi Arabia",FawazAlFarhan,fawaz22992,29012,,,false
,Sun Jun 21 13:32:08 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?soc_src=hl-viewer&soc_trk=tw,0,1274696606260932609,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/ANsIxruKyP via @YahooNews",https://twitter.com/slysalsly/status/1274696606260932609,Thu Apr 09 07:33:20 +0000 2009,slysalsly,false,Funny in a funny sort of way,1387,23,264,0,,Sylvester Maciel,slysalsly,4451,,,false
,Thu Jun 25 02:39:48 +0000 2020,TrumpIsUnwell,,,1,1275981994422341634,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""If we stopped testing right now, we'd have very few cases, if any.""
- Trump 
Object permanence is a 9 month old developmental milestone that involves a baby's understanding that when things disappear from view, they don't cease to exist. #TrumpIsUnwell",https://twitter.com/y0himba/status/1275981994422341634,Wed May 16 01:59:55 +0000 2007,y0himba,false,He/Him. Bearded. 400 pound gorilla. Mediocre gamer. Old. Twitch streamer. https://t.co/2rAlx9VvzM | Socials: @y0himba | #TeamB42 | #SmallStreamersConnect,10335,365,1746,14,"In a jungle, Planet Earth",y0himba™,y0himba,18868,,http://www.y0himba.net,false
,Wed Jun 17 21:27:34 +0000 2020,HealthCheck,,https://khn.org/news/trumps-take-on-covid-testing-misses-public-health-realities/,14,1273366702127042562,,,,en,,false,15,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”

📝: @shefalil, KHN/@PolitiFact #HealthCheck https://t.co/T3LTf2jkh0",https://twitter.com/KHNews/status/1273366702127042562,Thu Mar 12 18:26:38 +0000 2009,KHNews,false,KHN is a national newsroom that produces in-depth journalism about health issues. An editorially independent program of @KFF. We also produce @CalHealthline.,24667,191635,1010,3972,"Washington, D.C.",Kaiser Health News,KHNews,35019,,http://www.khn.org/,true
,Wed Jun 17 16:45:01 +0000 2020,,,https://buff.ly/37C0BjX,3,1273295595277561857,,,,en,,false,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","“[T]he downside of having good testing is you find a lot of cases that other countries, who don’t even test, don’t have.  If you don’t test, you don’t have any cases.  If we stopped testing right now, we’d have very few cases, if any.”
@highbrow
https://t.co/hHSkD0hUCH",https://twitter.com/aliasvaughn/status/1273295595277561857,Wed Jul 08 10:48:26 +0000 2009,aliasvaughn,false,"Too many things, too little characters. Journalist, writer.",162939,69158,2062,545,,Ale,aliasvaughn,227832,,https://www.themaven.net/truthtakestime/,false
,Wed Jun 17 17:31:36 +0000 2020,,,,0,1273307319003230208,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""If we stopped testing right now we'd have very few cases if any""
                     tRump
                      5 hrs ago 
WTF",https://twitter.com/Hero12710581/status/1273307319003230208,Wed May 18 01:33:22 +0000 2016,Hero12710581,false,"being a grand pappi. 40 yr. teamster truck driver and advocate for fellow blue collar workers. As in any union, leadership only works as hard as you make them.",1755,11,44,0,"Boston, MA",Hero,Hero12710581,1447,,,false
,Sat Jun 20 01:33:22 +0000 2020,,,,1,1274153335889768449,realDonaldTrump,1274114536358981600,25073877,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump ""If you don't test, you don't have any cases,"" Trump said at a June 15 roundtable discussion at the White House. ""If we stopped testing right now, we'd have very few cases, if any.""

If you do not test for cancer, then no one would have cancer either. tRump is an idiot.",https://twitter.com/john_stPete_FL/status/1274153335889768449,Wed Oct 13 12:23:05 +0000 2010,john_stPete_FL,false,,167477,660,76,0,,John L Herrick,john_stPete_FL,22051,,,false
,Sun Jun 21 01:10:49 +0000 2020,,,,0,1274510046588809217,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump says “Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.”",https://twitter.com/benpershing/status/1274510046588809217,Tue Jan 19 20:29:55 +0000 2010,benpershing,false,Politics Editor @WSJ. Former @nationaljournal @washingtonpost & @rollcall. @UCBerkeley alum. L.A. native. Vin Scully forever.,8556,18473,5756,653,"Washington, DC",Ben Pershing,benpershing,73004,,https://www.wsj.com/news/politics,true
,Fri Jun 19 16:45:42 +0000 2020,TrumpHasNoPlan IllegitimatePresident Biden2020 Integrity experience ForThePeople,,https://twitter.com/KnowBeth/status/1274016345927979010,0,1274020545277734912,,,,en,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","😷 #TrumpHasNoPlan 
“If we stopped testing right now, we’d have very few cases, if any.”

— Donald Trump 
#IllegitimatePresident

The soaring national count was simply the result of superior testing. 😲

#Biden2020
🇺🇸💪🌊 #Integrity #experience #ForThePeople https://t.co/cd7CKhLgCH",https://twitter.com/barbmullings/status/1274020545277734912,Wed Aug 04 20:09:35 +0000 2010,barbmullings,false,"The war on good and evil is never ending...

Those who can make you believe absurdities, can make you commit atrocities. Voltaire

A week in the woe link below",120833,4570,5108,90,"Colorado, USA",Barbara Mullings,barbmullings,118673,,https://theweeklylist.org/,false
,Sat Jun 20 18:41:09 +0000 2020,,,,0,1274411984549797888,dandrezner,1274403516518457300,75797367,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@dandrezner @gtconway3d If you don’t test, you don’t have any cases,” Trump said at a June 15 roundtable discussion at the White House. “If we stopped testing right now, we’d have very few cases, if any.”",https://twitter.com/dollDCFC/status/1274411984549797888,Tue Jan 18 21:18:26 +0000 2011,dollDCFC,false,,17166,160,314,9,Derry Ireland,Pennypacker,dollDCFC,20285,,,false
,Sun Jun 21 01:10:52 +0000 2020,,,,1,1274510062015221760,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",'Joe Biden and the Democrats want to prosecute Americans for going to church but not for burning a church.' This is really a crazed speech.,https://twitter.com/Linda_Solomon/status/1274510062015221760,Sun Jun 28 03:15:49 +0000 2009,Linda_Solomon,false,Climate change is an emergency. Get breaking news on it every day with Canada's National Observer.  @natobserver founder & EIC,5897,5570,2815,145,"Vancouver, BC",Linda Solomon Wood,Linda_Solomon,9643,,http://www.nationalobserver.com,false
,Sun Jun 21 01:24:51 +0000 2020,,https://twitter.com/AugustTakala/status/1274513581489491974/video/1,,30,1274513581489491974,,,,en,,false,10,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","President Trump's most withering attack on Biden tonight:

""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church. They want to punish your thought, but not violent crime."" https://t.co/sz2Vm2fspV",https://twitter.com/AugustTakala/status/1274513581489491974,Wed Sep 26 00:28:49 +0000 2012,AugustTakala,false,Reporter/Editor. Rudy@Mediaite.com. AugustTakala@ProtonMail.com. Priors include Fox News & Washington Examiner.,5667,8255,409,97,"Minnesota ✈️ Washington, DC",August Takala,AugustTakala,2988,,,false
,Fri Jun 19 18:18:37 +0000 2020,,,https://www.fox13news.com/news/floridas-increase-in-covid-19-cases-is-due-to-more-virus-not-increased-testing-doctor-says.amp,1,1274043927004413952,mrwhthou,1274037346745417700,758882306798915600,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BriMeg38 @InspiringU2 Is this of the same mind set of the president who said “if we stopped testing right now, we’d have very few cases, if any”? It’s so ridiculous! There’s no proof of more testing. In fact here’s an article stating the exact opposite: https://t.co/9Yhlr9p1Vb",https://twitter.com/donnalove0/status/1274043927004413952,Fri Oct 06 01:42:11 +0000 2017,donnalove0,false,Love My Twitter Peeps! 💕 Frequent F 💣’s. NO DM’S. Married. Biden / Harris 💙 Love Animals & Comedy. 🌊🌈🌎 Night Owl 🦉 #BLM #Vaccinated #VoteBlue2022,62880,13882,13176,2,FL (I know 😔),DONNA ❤️,donnalove0,11225,,,false
,Wed Jun 17 19:37:15 +0000 2020,COVID19 QUOTE DonaldTrump,,,0,1273338940230004738,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19: 

""If you don't test, you don't have any cases.""

""If we stopped testing right now, we'd have very few cases -- if any.""

#QUOTE #DonaldTrump",https://twitter.com/amys_bus_ticket/status/1273338940230004738,Wed Mar 05 07:12:08 +0000 2008,amys_bus_ticket,false,"Colorful girl in a B&W world. 
Cynically optimistic. 

Unusual fondness for double clear-eye Disney balloons.",39661,3022,4998,165,,@amys_bus_ticket 🌊#PaperBallots,amys_bus_ticket,245810,,,false
,Sat Jun 27 17:07:35 +0000 2020,,,http://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?soc_src=community&soc_trk=tw,0,1276925152509427715,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/3yLCu1QVyU via @YahooNews 🔥Youll b AMAZED how many couldn’t pick up on what he meant bcus of never missing an opportunity 2call a BILLIONAIRE crazy! The joke is onTHEM!",https://twitter.com/LindaStokes1/status/1276925152509427715,Wed May 11 04:28:33 +0000 2011,LindaStokes1,false,,318,35,134,0,,Five Gee the Double Crosser,LindaStokes1,4743,,,false
